,continentName,countryName,province_zipCode,province_confirmedCount,province_curedCount,province_deadCount,cityName,updateTime
2020-01-31,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-06
2020-03-07,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-07
2020-03-08,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-08
2020-03-09,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-09
2020-03-10,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-10
2020-03-11,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-11
2020-03-12,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-12
2020-03-13,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-13
2020-03-14,非洲,科特迪瓦,982004.0,1.0,0.0,0.0,,2020-03-14
2020-03-15,非洲,科特迪瓦,982004.0,4.0,0.0,0.0,,2020-03-15
2020-03-16,非洲,科特迪瓦,982004.0,4.0,0.0,0.0,,2020-03-16
2020-03-17,非洲,科特迪瓦,982004.0,6.0,1.0,0.0,,2020-03-17
2020-03-18,非洲,科特迪瓦,982004.0,6.0,1.0,0.0,,2020-03-18
2020-03-19,非洲,科特迪瓦,982004.0,9.0,1.0,0.0,,2020-03-19
2020-03-20,非洲,科特迪瓦,982004.0,9.0,1.0,0.0,,2020-03-20
2020-03-21,非洲,科特迪瓦,982004.0,14.0,1.0,0.0,,2020-03-21
2020-03-22,非洲,科特迪瓦,982004.0,14.0,1.0,0.0,,2020-03-22
2020-03-23,非洲,科特迪瓦,982004.0,25.0,1.0,0.0,,2020-03-23
2020-03-24,非洲,科特迪瓦,982004.0,25.0,1.0,0.0,,2020-03-24
2020-03-25,非洲,科特迪瓦,982004.0,73.0,3.0,0.0,,2020-03-25
2020-03-26,非洲,科特迪瓦,982004.0,73.0,3.0,0.0,,2020-03-26
2020-03-27,非洲,科特迪瓦,982004.0,96.0,3.0,0.0,,2020-03-27
2020-03-28,非洲,科特迪瓦,982004.0,101.0,3.0,0.0,,2020-03-28
2020-03-29,非洲,科特迪瓦,982004.0,101.0,3.0,0.0,,2020-03-29
2020-03-30,非洲,科特迪瓦,982004.0,165.0,4.0,1.0,,2020-03-30
2020-03-31,非洲,科特迪瓦,982004.0,168.0,6.0,1.0,,2020-03-31
2020-04-01,非洲,科特迪瓦,982004.0,179.0,7.0,1.0,,2020-04-01
2020-04-02,非洲,科特迪瓦,982004.0,190.0,9.0,1.0,,2020-04-02
2020-04-03,非洲,科特迪瓦,982004.0,194.0,15.0,1.0,,2020-04-03
2020-04-04,非洲,科特迪瓦,982004.0,218.0,19.0,1.0,,2020-04-04
2020-04-05,非洲,科特迪瓦,982004.0,245.0,25.0,1.0,,2020-04-05
2020-04-06,非洲,科特迪瓦,982004.0,261.0,37.0,3.0,,2020-04-06
2020-04-07,非洲,科特迪瓦,982004.0,323.0,41.0,3.0,,2020-04-07
2020-04-08,非洲,科特迪瓦,982004.0,349.0,41.0,3.0,,2020-04-08
2020-04-09,非洲,科特迪瓦,982004.0,384.0,48.0,3.0,,2020-04-09
2020-04-10,非洲,科特迪瓦,982004.0,444.0,52.0,3.0,,2020-04-10
2020-04-11,非洲,科特迪瓦,982004.0,480.0,54.0,3.0,,2020-04-11
2020-04-12,非洲,科特迪瓦,982004.0,533.0,58.0,4.0,,2020-04-12
2020-04-13,非洲,科特迪瓦,982004.0,574.0,85.0,5.0,,2020-04-13
2020-04-14,非洲,科特迪瓦,982004.0,626.0,89.0,6.0,,2020-04-14
2020-04-15,非洲,科特迪瓦,982004.0,638.0,114.0,6.0,,2020-04-15
2020-04-16,非洲,科特迪瓦,982004.0,654.0,146.0,6.0,,2020-04-16
2020-04-17,非洲,科特迪瓦,982004.0,688.0,193.0,6.0,,2020-04-17
2020-04-18,非洲,科特迪瓦,982004.0,742.0,220.0,6.0,,2020-04-18
2020-04-19,非洲,科特迪瓦,982004.0,801.0,239.0,8.0,,2020-04-19
2020-04-20,非洲,科特迪瓦,982004.0,847.0,260.0,9.0,,2020-04-20
2020-04-21,非洲,科特迪瓦,982004.0,879.0,287.0,10.0,,2020-04-21
2020-04-22,非洲,科特迪瓦,982004.0,916.0,303.0,13.0,,2020-04-22
2020-04-23,非洲,科特迪瓦,982004.0,952.0,320.0,14.0,,2020-04-23
2020-04-24,非洲,科特迪瓦,982004.0,1004.0,359.0,14.0,,2020-04-24
2020-04-25,非洲,科特迪瓦,982004.0,1077.0,419.0,14.0,,2020-04-25
2020-04-26,非洲,科特迪瓦,982004.0,1111.0,449.0,14.0,,2020-04-26
2020-04-27,非洲,科特迪瓦,982004.0,1150.0,468.0,14.0,,2020-04-27
2020-04-28,非洲,科特迪瓦,982004.0,1150.0,468.0,14.0,,2020-04-28
2020-04-29,非洲,科特迪瓦,982004.0,1183.0,525.0,14.0,,2020-04-29
2020-04-30,非洲,科特迪瓦,982004.0,1238.0,557.0,14.0,,2020-04-30
2020-05-01,非洲,科特迪瓦,982004.0,1275.0,574.0,14.0,,2020-05-01
2020-05-02,非洲,科特迪瓦,982004.0,1333.0,597.0,15.0,,2020-05-02
2020-05-03,非洲,科特迪瓦,982004.0,1362.0,622.0,15.0,,2020-05-03
2020-05-04,非洲,科特迪瓦,982004.0,1362.0,622.0,15.0,,2020-05-04
2020-05-05,非洲,科特迪瓦,982004.0,1398.0,622.0,17.0,,2020-05-05
2020-05-06,非洲,科特迪瓦,982004.0,1432.0,622.0,17.0,,2020-05-06
2020-05-07,非洲,科特迪瓦,982004.0,1516.0,721.0,18.0,,2020-05-07
2020-05-08,非洲,科特迪瓦,982004.0,1516.0,721.0,18.0,,2020-05-08
2020-05-09,非洲,科特迪瓦,982004.0,1602.0,754.0,20.0,,2020-05-09
2020-05-10,非洲,科特迪瓦,982004.0,1667.0,769.0,21.0,,2020-05-10
2020-05-11,非洲,科特迪瓦,982004.0,1700.0,885.0,21.0,,2020-05-11
2020-05-12,非洲,科特迪瓦,982004.0,1730.0,891.0,21.0,,2020-05-12
2020-05-13,非洲,科特迪瓦,982004.0,1857.0,820.0,21.0,,2020-05-13
2020-05-14,非洲,科特迪瓦,982004.0,1912.0,902.0,24.0,,2020-05-14
2020-05-15,非洲,科特迪瓦,982004.0,1971.0,930.0,24.0,,2020-05-15
2020-05-16,非洲,科特迪瓦,982004.0,2017.0,942.0,24.0,,2020-05-16
2020-05-17,非洲,科特迪瓦,982004.0,2061.0,987.0,25.0,,2020-05-17
2020-05-18,非洲,科特迪瓦,982004.0,2109.0,1004.0,27.0,,2020-05-18
2020-05-19,非洲,科特迪瓦,982004.0,2109.0,1004.0,27.0,,2020-05-19
2020-05-20,非洲,科特迪瓦,982004.0,2119.0,1004.0,28.0,,2020-05-20
2020-05-21,非洲,科特迪瓦,982004.0,2119.0,1004.0,28.0,,2020-05-21
2020-05-22,非洲,科特迪瓦,982004.0,2301.0,1100.0,29.0,,2020-05-22
2020-05-23,非洲,科特迪瓦,982004.0,2301.0,1100.0,29.0,,2020-05-23
2020-05-24,非洲,科特迪瓦,982004.0,2366.0,1188.0,30.0,,2020-05-24
2020-05-25,非洲,科特迪瓦,982004.0,2366.0,1188.0,30.0,,2020-05-25
2020-05-26,非洲,科特迪瓦,982004.0,2376.0,1188.0,30.0,,2020-05-26
2020-05-27,非洲,科特迪瓦,982004.0,2477.0,1286.0,30.0,,2020-05-27
2020-05-28,非洲,科特迪瓦,982004.0,2556.0,1302.0,31.0,,2020-05-28
2020-01-22,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-22
2020-01-23,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-23
2020-01-24,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-24
2020-01-25,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-25
2020-01-26,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-26
2020-01-27,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-27
2020-01-28,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-28
2020-01-29,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-29
2020-01-30,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-30
2020-01-31,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-01-31
2020-02-01,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-01
2020-02-02,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-02
2020-02-03,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-03
2020-02-04,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-04
2020-02-05,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-05
2020-02-06,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-06
2020-02-07,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-07
2020-02-08,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-08
2020-02-09,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-09
2020-02-10,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-10
2020-02-11,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-11
2020-02-12,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-12
2020-02-13,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-13
2020-02-14,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-14
2020-02-15,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-15
2020-02-16,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-16
2020-02-17,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-17
2020-02-18,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-18
2020-02-19,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-19
2020-02-20,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-20
2020-02-21,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-21
2020-02-22,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-22
2020-02-23,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-23
2020-02-24,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-24
2020-02-25,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-25
2020-02-26,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-26
2020-02-27,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-27
2020-02-28,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-28
2020-02-29,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-02-29
2020-03-01,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-01
2020-03-02,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-02
2020-03-03,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-03
2020-03-04,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-04
2020-03-05,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-05
2020-03-06,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-06
2020-03-07,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-07
2020-03-08,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-08
2020-03-09,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-09
2020-03-10,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-10
2020-03-11,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-11
2020-03-12,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-12
2020-03-13,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-13
2020-03-14,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-14
2020-03-15,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-15
2020-03-16,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-16
2020-03-17,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-17
2020-03-18,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-18
2020-03-19,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-19
2020-03-20,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-20
2020-03-21,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-21
2020-03-22,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-22
2020-03-23,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-23
2020-03-24,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-24
2020-03-25,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-25
2020-03-26,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-26
2020-03-27,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-27
2020-03-28,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-28
2020-03-29,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-29
2020-03-30,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-30
2020-03-31,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-03-31
2020-04-01,非洲,几内亚比绍,982008.0,2.0,0.0,0.0,,2020-04-01
2020-04-02,非洲,几内亚比绍,982008.0,9.0,0.0,0.0,,2020-04-02
2020-04-03,非洲,几内亚比绍,982008.0,9.0,0.0,0.0,,2020-04-03
2020-04-04,非洲,几内亚比绍,982008.0,15.0,0.0,0.0,,2020-04-04
2020-04-05,非洲,几内亚比绍,982008.0,15.0,0.0,0.0,,2020-04-05
2020-04-06,非洲,几内亚比绍,982008.0,18.0,0.0,0.0,,2020-04-06
2020-04-07,非洲,几内亚比绍,982008.0,33.0,0.0,0.0,,2020-04-07
2020-04-08,非洲,几内亚比绍,982008.0,33.0,0.0,0.0,,2020-04-08
2020-04-09,非洲,几内亚比绍,982008.0,33.0,0.0,0.0,,2020-04-09
2020-04-10,非洲,几内亚比绍,982008.0,36.0,0.0,0.0,,2020-04-10
2020-04-11,非洲,几内亚比绍,982008.0,38.0,0.0,0.0,,2020-04-11
2020-04-12,非洲,几内亚比绍,982008.0,39.0,0.0,0.0,,2020-04-12
2020-04-13,非洲,几内亚比绍,982008.0,39.0,0.0,0.0,,2020-04-13
2020-04-14,非洲,几内亚比绍,982008.0,40.0,3.0,0.0,,2020-04-14
2020-04-15,非洲,几内亚比绍,982008.0,40.0,3.0,0.0,,2020-04-15
2020-04-16,非洲,几内亚比绍,982008.0,46.0,3.0,0.0,,2020-04-16
2020-04-17,非洲,几内亚比绍,982008.0,46.0,3.0,0.0,,2020-04-17
2020-04-18,非洲,几内亚比绍,982008.0,50.0,3.0,0.0,,2020-04-18
2020-04-19,非洲,几内亚比绍,982008.0,50.0,3.0,0.0,,2020-04-19
2020-04-20,非洲,几内亚比绍,982008.0,50.0,3.0,0.0,,2020-04-20
2020-04-21,非洲,几内亚比绍,982008.0,50.0,3.0,0.0,,2020-04-21
2020-04-22,非洲,几内亚比绍,982008.0,50.0,3.0,0.0,,2020-04-22
2020-04-23,非洲,几内亚比绍,982008.0,52.0,3.0,0.0,,2020-04-23
2020-04-24,非洲,几内亚比绍,982008.0,52.0,3.0,0.0,,2020-04-24
2020-04-25,非洲,几内亚比绍,982008.0,52.0,3.0,0.0,,2020-04-25
2020-04-26,非洲,几内亚比绍,982008.0,52.0,3.0,0.0,,2020-04-26
2020-04-27,非洲,几内亚比绍,982008.0,52.0,3.0,0.0,,2020-04-27
2020-04-28,非洲,几内亚比绍,982008.0,53.0,3.0,1.0,,2020-04-28
2020-04-29,非洲,几内亚比绍,982008.0,73.0,3.0,1.0,,2020-04-29
2020-04-30,非洲,几内亚比绍,982008.0,197.0,9.0,1.0,,2020-04-30
2020-05-01,非洲,几内亚比绍,982008.0,197.0,9.0,1.0,,2020-05-01
2020-05-02,非洲,几内亚比绍,982008.0,257.0,19.0,1.0,,2020-05-02
2020-05-03,非洲,几内亚比绍,982008.0,257.0,19.0,1.0,,2020-05-03
2020-05-04,非洲,几内亚比绍,982008.0,260.0,19.0,1.0,,2020-05-04
2020-05-05,非洲,几内亚比绍,982008.0,292.0,19.0,2.0,,2020-05-05
2020-05-06,非洲,几内亚比绍,982008.0,292.0,19.0,2.0,,2020-05-06
2020-05-07,非洲,几内亚比绍,982008.0,292.0,19.0,2.0,,2020-05-07
2020-05-08,非洲,几内亚比绍,982008.0,508.0,19.0,2.0,,2020-05-08
2020-05-09,非洲,几内亚比绍,982008.0,508.0,19.0,2.0,,2020-05-09
2020-05-10,非洲,几内亚比绍,982008.0,641.0,25.0,3.0,,2020-05-10
2020-05-11,非洲,几内亚比绍,982008.0,726.0,26.0,3.0,,2020-05-11
2020-05-12,非洲,几内亚比绍,982008.0,761.0,26.0,3.0,,2020-05-12
2020-05-13,非洲,几内亚比绍,982008.0,820.0,26.0,3.0,,2020-05-13
2020-05-14,非洲,几内亚比绍,982008.0,820.0,26.0,3.0,,2020-05-14
2020-05-15,非洲,几内亚比绍,982008.0,913.0,26.0,3.0,,2020-05-15
2020-05-16,非洲,几内亚比绍,982008.0,913.0,26.0,3.0,,2020-05-16
2020-05-17,非洲,几内亚比绍,982008.0,969.0,26.0,4.0,,2020-05-17
2020-05-18,非洲,几内亚比绍,982008.0,969.0,26.0,4.0,,2020-05-18
2020-05-19,非洲,几内亚比绍,982008.0,990.0,26.0,4.0,,2020-05-19
2020-05-20,非洲,几内亚比绍,982008.0,1038.0,26.0,6.0,,2020-05-20
2020-05-21,非洲,几内亚比绍,982008.0,1038.0,26.0,6.0,,2020-05-21
2020-05-22,非洲,几内亚比绍,982008.0,1109.0,42.0,6.0,,2020-05-22
2020-05-23,非洲,几内亚比绍,982008.0,1109.0,42.0,6.0,,2020-05-23
2020-05-24,非洲,几内亚比绍,982008.0,1114.0,42.0,6.0,,2020-05-24
2020-05-25,非洲,几内亚比绍,982008.0,1114.0,42.0,6.0,,2020-05-25
2020-05-26,非洲,几内亚比绍,982008.0,1173.0,42.0,6.0,,2020-05-26
2020-05-27,非洲,几内亚比绍,982008.0,1178.0,42.0,7.0,,2020-05-27
2020-05-28,非洲,几内亚比绍,982008.0,1195.0,42.0,7.0,,2020-05-28
2020-01-22,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-22
2020-01-23,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-23
2020-01-24,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-24
2020-01-25,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-25
2020-01-26,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-26
2020-01-27,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-27
2020-01-28,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-28
2020-01-29,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-29
2020-01-30,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-30
2020-01-31,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-01-31
2020-02-01,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-01
2020-02-02,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-02
2020-02-03,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-03
2020-02-04,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-04
2020-02-05,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-05
2020-02-06,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-06
2020-02-07,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-07
2020-02-08,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-08
2020-02-09,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-09
2020-02-10,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-10
2020-02-11,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-11
2020-02-12,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-12
2020-02-13,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-13
2020-02-14,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-14
2020-02-15,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-15
2020-02-16,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-16
2020-02-17,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-17
2020-02-18,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-18
2020-02-19,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-19
2020-02-20,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-20
2020-02-21,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-21
2020-02-22,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-22
2020-02-23,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-23
2020-02-24,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-24
2020-02-25,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-25
2020-02-26,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-26
2020-02-27,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-27
2020-02-28,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-28
2020-02-29,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-02-29
2020-03-01,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-01
2020-03-02,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-02
2020-03-03,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-03
2020-03-04,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-04
2020-03-05,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-05
2020-03-06,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-06
2020-03-07,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-07
2020-03-08,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-08
2020-03-09,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-09
2020-03-10,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-10
2020-03-11,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-11
2020-03-12,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-12
2020-03-13,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-13
2020-03-14,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-14
2020-03-15,非洲,肯尼亚,985005.0,1.0,0.0,0.0,,2020-03-15
2020-03-16,非洲,肯尼亚,985005.0,3.0,0.0,0.0,,2020-03-16
2020-03-17,非洲,肯尼亚,985005.0,4.0,0.0,0.0,,2020-03-17
2020-03-18,非洲,肯尼亚,985005.0,7.0,0.0,0.0,,2020-03-18
2020-03-19,非洲,肯尼亚,985005.0,7.0,0.0,0.0,,2020-03-19
2020-03-20,非洲,肯尼亚,985005.0,7.0,0.0,0.0,,2020-03-20
2020-03-21,非洲,肯尼亚,985005.0,7.0,0.0,0.0,,2020-03-21
2020-03-22,非洲,肯尼亚,985005.0,15.0,0.0,0.0,,2020-03-22
2020-03-23,非洲,肯尼亚,985005.0,15.0,0.0,0.0,,2020-03-23
2020-03-24,非洲,肯尼亚,985005.0,25.0,0.0,0.0,,2020-03-24
2020-03-25,非洲,肯尼亚,985005.0,28.0,1.0,0.0,,2020-03-25
2020-03-26,非洲,肯尼亚,985005.0,31.0,1.0,0.0,,2020-03-26
2020-03-27,非洲,肯尼亚,985005.0,31.0,1.0,1.0,,2020-03-27
2020-03-28,非洲,肯尼亚,985005.0,38.0,1.0,1.0,,2020-03-28
2020-03-29,非洲,肯尼亚,985005.0,42.0,1.0,1.0,,2020-03-29
2020-03-30,非洲,肯尼亚,985005.0,50.0,1.0,1.0,,2020-03-30
2020-03-31,非洲,肯尼亚,985005.0,59.0,1.0,1.0,,2020-03-31
